season,fthg,ftag,odd_h,odd_d,odd_a,target
2013,0,2,2.02,3.6,4.2,8
2013,2,2,9,5.4,1.45,10
2013,1,1,2.27,3.75,3.5,10
2013,2,0,2.1,3.55,4.22,12
2013,9,2,1.27,7.1,14,17
2013,3,4,2.04,3.4,4.5,9
2013,1,3,2.1,3.6,4,8
2013,1,2,4.93,4.09,1.8,9
2013,3,5,3.35,3.32,2.46,8
2013,2,2,2.18,3.3,4.25,10
2013,1,1,8.5,5.3,1.47,10
2013,0,1,5.5,3.74,1.81,9
2013,3,1,2.2,3.5,3.8,12
2013,0,0,2,3.4,4.9,10
2013,2,3,3.1,3.1,2.81,9
2013,1,2,4.09,3.39,2.15,9
2013,1,1,1.99,3.35,5.18,10
2013,4,1,1.27,6.8,14,13
2013,1,2,3.2,3.55,2.45,9
2013,2,0,3.3,3.55,2.4,12
2013,2,2,4.4,3.8,2,10
2013,1,0,3.95,3.57,2.12,11
2013,1,0,1.77,3.7,6,11
2013,2,1,3.65,3.6,2.22,11
2013,0,1,6.4,3.9,1.7,9
2013,1,2,1.61,4.3,6.8,9
2013,1,1,1.73,4.15,5.8,10
2013,1,3,2.2,3.45,3.88,8
2013,1,2,5.7,4.43,1.66,9
2013,0,1,3.2,3.25,2.75,9
2013,2,3,3.35,3.55,2.4,9
2013,1,2,5.8,3.85,1.75,9
2013,2,2,2.06,3.6,4.09,10
2013,2,2,2.78,3.5,2.83,10
2013,2,3,1.95,3.75,4.7,9
2013,0,0,1.85,3.85,5.04,10
2013,1,0,1.76,3.95,5.6,11
2013,3,2,2.16,3.65,3.9,11
2013,0,2,2.98,3.4,2.72,8
2013,1,5,2.29,3.55,3.5,6
2013,1,0,2.02,3.35,4.7,11
2013,3,0,2,3.55,4.45,13
2013,1,2,5.08,4.01,1.83,9
2013,3,1,1.64,3.95,7.49,12
2013,1,0,1.78,3.95,5.4,11
2013,3,4,2.08,3.3,4.47,9
2013,0,2,3.05,3.83,2.52,8
2013,2,2,2.2,3.2,4.2,10
2013,0,2,3.45,3.33,2.42,8
2013,5,0,1.29,6.6,13,15
2013,1,1,1.53,4.8,7.31,10
2013,5,1,1.19,8.8,18.59,14
2013,2,2,2.67,3.4,3.06,10
2013,4,0,1.78,3.8,5.75,14
2013,0,1,8,4.84,1.48,9
2013,2,1,1.14,9.8,29,11
2013,4,2,1.57,4.7,7.1,12
2013,1,3,2.2,3.45,3.97,8
2013,0,1,2.38,3.6,3.3,9
2013,0,2,3.77,3.6,2.22,8
2013,1,0,2.16,3.4,4,11
2013,3,2,2,3.7,4.4,11
2013,4,2,1.6,4.59,7.13,12
2013,0,0,2.16,3.41,4.09,10
2013,1,0,3.7,3.25,2.35,11
2013,2,1,1.41,5.2,9.65,11
2013,0,0,2.61,3.4,3.15,10
2013,0,2,2.22,3.35,4.09,8
2013,2,2,2.56,3.33,3.2,10
2013,3,1,1.87,3.55,5.7,12
2013,2,0,1.42,5.09,9.9,12
2013,5,0,1.67,3.95,6.8,15
2013,1,0,1.58,4.33,7.6,11
2013,0,0,2.25,3.3,4,10
2013,0,0,4.4,3.6,2.04,10
2013,1,1,3.24,3.55,3.3,10
2013,2,1,2.58,3.35,3.1,11
2013,2,1,1.29,6.2,13,11
2013,2,2,2.25,4.5,8.19,10
2013,1,3,2.46,3.25,3.57,8
2013,3,4,1.67,4.2,6.8,9
2013,0,0,1.32,6,12,10
2013,0,2,2.43,3.4,3.3,8
2013,0,0,2.52,3.65,3.1,10
2013,1,0,1.91,3.8,4.59,11
2013,1,2,2.6,3.35,3.2,9
2013,1,1,2.12,3.65,3.92,10
2013,2,1,1.67,4.05,6.4,11
2013,3,1,1.79,3.85,5.4,12
2013,3,3,2.87,3.52,2.8,10
2013,0,0,4.09,3.52,2.1,10
2013,1,6,7.7,4.9,1.49,5
2013,4,0,1.32,6.2,12.48,14
2013,0,4,2.41,3.5,3.3,6
2013,1,1,1.81,4,5.09,10
2013,0,2,2.75,3.2,3.22,8
2013,0,1,6,4.13,1.71,9
2013,0,0,7.83,5.09,1.47,10
2013,2,2,2.24,3.57,3.6,10
2013,2,1,2.16,3.55,3.85,11
2013,4,2,2.42,3.32,3.5,12
2013,0,2,3.7,3.55,2.25,8
2013,1,0,1.86,3.85,5,11
2013,4,2,2.4,3.25,3.8,12
2013,1,2,1.88,3.85,4.8,9
2013,4,1,1.91,3.75,4.7,13
2013,1,1,2.36,3.35,3.62,10
2013,3,1,1.3,6.5,14,12
2013,3,3,3.2,3.65,2.38,10
2013,2,2,2.84,3.53,2.74,10
2013,2,2,2.81,3.51,2.82,10
2013,2,3,3.85,3.55,2.18,9
2013,2,0,1.53,4.59,8.36,12
2013,1,1,2.38,3.43,3.52,10
2013,1,1,2.1,3.5,4.2,10
2013,2,0,2.35,3.55,3.58,12
2013,0,2,7,4.09,1.63,8
2013,5,0,1.32,5.8,13,15
2013,0,3,1.9,3.6,5.14,7
2013,1,1,1.85,3.62,5.5,10
2013,3,1,2.06,3.4,4.59,12
2013,2,0,2.62,3.45,3.1,12
2013,0,0,2,3.6,4.4,10
2013,0,2,2.54,3.75,2.9,8
2013,0,3,7.9,5,1.49,7
2013,2,0,2.9,3.5,2.66,12
2013,1,2,3,3.5,2.63,9
2013,3,0,1.94,3.55,5.45,13
2013,1,1,2.66,3.25,3.1,10
2013,0,3,2.04,3.45,4.59,7
2013,0,0,2.42,3.21,3.55,10
2013,0,3,6.78,4.5,1.61,7
2013,0,2,4.59,3.5,2,8
2013,1,0,1.92,3.8,4.65,11
2013,0,0,1.75,3.95,5.72,10
2013,1,0,1.35,6,13,11
2013,0,3,5.61,4,1.73,7
2013,2,2,5.75,3.85,1.79,10
2013,1,0,2.62,3.45,3.25,11
2013,1,2,2.4,3.4,3.53,9
2013,1,1,2.44,3.5,3.21,10
2013,2,0,2.48,3.5,3.16,12
2013,0,1,6.65,4.5,1.58,9
2013,1,1,2.18,3.5,3.8,10
2013,1,1,2,3.5,4.87,10
2013,2,1,1.83,3.9,5.2,11
2013,1,1,2.46,3.5,3.2,10
2013,1,0,1.18,9.19,21,11
2013,0,3,2.04,3.8,4,7
2013,0,0,2.29,3.45,3.65,10
2013,3,1,6.3,6.8,11,12
2013,1,0,2.38,3.35,3.5,11
2013,1,0,3.75,3.7,2.15,11
2013,5,0,1.43,5.4,9.5,15
2013,2,1,1.83,3.8,5.33,11
2013,1,6,8.5,5.12,1.45,5
2013,1,0,1.39,4.84,12.72,11
2013,1,0,3.51,3.45,2.38,11
2013,2,0,1.5,5.05,9.65,12
2013,0,2,2.21,3.35,4.09,8
2013,5,1,1.72,4.11,5.7,14
2013,0,1,2,3.55,4.5,9
2013,3,1,2.44,3.3,3.77,12
2013,2,1,2.64,3.55,2.95,11
2013,1,2,4.34,3.6,2.02,9
2013,3,0,1.42,4.9,11.28,13
2013,1,0,2.2,3.45,3.9,11
2013,0,1,1.93,3.6,5.11,9
2013,1,1,1.18,9.07,26.59,10
2013,0,1,2.31,3.3,3.75,9
2013,0,0,3.2,3.5,2.48,10
2013,0,1,2.7,3.6,2.8,9
2013,0,1,2.37,3.25,3.8,9
2013,2,2,2.86,3.2,2.94,10
2013,4,3,1.54,4.45,8.19,11
2013,2,2,2.2,3.75,3.7,10
2013,0,2,2.52,3.45,3.2,8
2013,3,2,1.44,4.87,9.4,11
2013,1,1,2.4,3.55,3.3,10
2013,1,0,1.77,3.85,5.7,11
2013,1,1,2.15,3.05,4.8,10
2013,3,1,2.9,3.35,2.86,12
2013,1,1,2.42,3.25,3.63,10
2013,3,0,1.29,6.8,14,13
2013,2,1,2.25,3.5,3.75,11
2013,4,2,1.52,4.49,9.36,12
2013,1,2,1.97,3.6,4.59,9
2013,2,2,1.9,3.7,4.9,10
2013,2,3,2.46,3.63,3.35,9
2013,3,3,1.4,5.09,11,10
2013,1,2,4.2,3.7,2.02,9
2013,2,2,3.4,3.55,2.38,10
2013,1,0,1.44,5.4,8.92,11
2013,1,0,1.3,6.7,15,11
2013,1,1,2.88,2.5,4,10
2013,1,2,2.85,3.71,3.84,9
2013,0,6,3.3,3.55,2.4,4
2013,3,1,2.11,3.65,3.9,12
2013,0,3,1.81,3.9,5.09,7
2013,0,1,3.7,3.45,2.25,9
2013,0,0,2.48,3.3,3.5,10
2013,3,0,2.29,3.66,3.65,13
2013,0,0,2.82,3.3,3.1,10
2013,1,0,2.18,3.2,4.3,11
2013,3,2,2.34,3.5,3.5,11
2013,0,0,1.81,3.7,5.6,10
2013,0,1,2.92,3.25,2.88,9
2013,2,2,4.8,3.95,1.85,10
2013,1,0,4.34,6.8,7.9,11
2013,0,3,10,5.6,1.38,7
2013,2,1,1.95,3.8,4.4,11
2013,2,1,3.35,3.27,3.1,11
2013,0,2,3,3.25,2.9,8
2013,0,1,2.5,3.45,3.45,9
2013,2,1,1.26,6.7,15.52,11
2013,0,1,3.05,3.15,2.83,9
2013,0,0,2.25,3.6,3.6,10
2013,0,1,7.1,4.3,1.6,9
2013,0,0,2.54,3.6,3,10
2013,4,0,1.56,4.59,7.4,14
2013,1,0,2.1,3.7,3.9,11
2013,2,0,1.43,5.09,9.5,12
2013,1,1,3.15,3.57,2.48,10
2013,4,1,1.55,4.84,6.7,13
2013,0,0,2.7,3.36,2.96,10
2013,4,2,2.42,3.65,3.15,12
2013,0,1,1.95,3.7,4.5,9
2013,1,1,2.35,3.75,3.35,10
2013,0,3,4.59,3.6,2,7
2013,2,1,1.67,4.2,6.4,11
2013,3,1,1.99,3.57,4.84,12
2013,1,1,2.85,3.25,2.98,10
2013,4,2,1.3,6,15,12
2013,0,2,7.4,3.9,1.65,8
2013,6,1,2.29,3.4,3.8,15
2013,1,1,1.95,4,4.25,10
2013,0,1,3.6,3.75,2.2,9
2013,0,0,1.58,4.2,7.8,10
2013,1,1,2.52,3.51,3.15,10
2013,1,0,1.57,4.59,7.6,11
2013,1,1,3,3.51,2.61,10
2013,2,4,1.8,4,5.96,8
2013,1,0,2.35,3.6,3.45,11
2013,1,0,2.04,3.58,4.59,11
2013,3,1,1.8,3.85,5.6,12
2013,0,2,1.72,4.09,5.81,8
2013,1,1,2.4,3.15,3.8,10
2013,0,0,2.29,3.65,3.6,10
2013,2,1,1.73,3.95,6.45,11
2013,1,0,2.5,3.65,3.15,11
2013,2,1,1.53,4.4,8.6,11
2013,0,2,5.05,4.09,1.8,8
2013,1,2,2.65,3.3,3.18,9
2013,0,0,3.6,3.7,2.2,10
2013,2,2,2.74,3.61,2.9,10
2013,4,2,4.2,3.5,2.1,12
2013,2,3,2.4,3.6,3.25,9
2013,0,0,2.85,2.25,5.09,10
2013,4,0,1.44,5.2,9.5,14
2013,2,2,2,3.9,4.09,10
2013,0,0,5.2,3.9,1.82,10
2013,0,1,9.6,5.5,1.45,9
2013,4,3,1.2,9,19.89,11
2013,0,1,1.91,4,4.5,9
2013,1,0,1.38,5.5,15,11
2013,4,2,1.27,7.31,13.91,12
2013,0,3,2.8,3.15,3.05,7
2013,1,0,1.33,6.4,14,11
2013,0,3,2.82,3.3,2.94,7
2013,1,1,1.79,3.95,6.1,10
2013,2,0,2.22,3.6,3.85,12
2013,0,1,2.44,3.7,3.2,9
2013,4,1,1.28,6.4,14.7,13
2013,1,1,1.25,7.3,19,10
2013,3,0,1.57,4.63,7.4,13
2013,3,0,2.31,3.66,3.5,13
2013,3,1,1.55,4.25,8.4,12
2013,3,1,1.44,5.35,9,12
2013,1,1,2.78,3.6,2.72,10
2013,0,0,2.02,3.75,4.25,10
2013,6,0,1.57,4.59,8.83,16
2013,3,0,2.25,3.55,3.7,13
2013,2,0,3.25,1.91,7,12
2013,2,1,3.85,3.65,2.15,11
2013,1,1,2.39,3.15,3.85,10
2013,0,1,1.31,6.6,14,9
2013,1,0,1.44,5.2,9.5,11
2013,2,3,1.83,4,4.9,9
2013,6,2,1.3,7.2,12.29,14
2013,0,3,5.7,4.12,1.73,7
2013,1,3,3.55,3.7,2.25,8
2013,0,4,22,8.4,1.2,6
2013,2,2,1.92,3.9,4.84,10
2013,0,1,3.75,3.47,2.29,9
2013,1,1,1.91,3.5,5.5,10
2013,2,3,2.1,3.7,4,9
2013,0,1,5,3.8,1.85,9
2013,0,1,3.51,2.69,3.15,9
2013,1,3,2.9,3.61,2.68,8
2013,0,0,3.4,2.02,5.9,10
2013,3,0,1.38,5.3,13,13
2013,0,0,2.86,3.45,2.8,10
2013,1,2,1.9,3.75,4.97,9
2013,0,1,2.2,3.4,3.95,9
2013,2,4,2.33,3.55,3.4,8
2013,3,2,2.2,3.45,4.2,11
2013,3,1,2.45,3.55,3.3,12
2013,1,1,4.09,3.85,2.06,10
2013,3,3,5.09,4.25,1.77,10
2013,3,1,1.33,6.52,11.2,12
2013,4,1,2.1,3.5,4.2,13
2013,1,2,5.7,4.5,1.69,9
2013,1,2,4.3,3.65,2.1,9
2013,3,0,1.2,8.6,18.07,13
2013,2,1,1.73,4.2,6.2,11
2013,1,4,2.02,4,3.9,7
2013,1,0,1.33,6.6,12.86,11
2013,1,0,2.19,3.45,4.09,11
2013,1,1,1.38,5.6,10.05,10
2013,2,1,1.95,3.5,5.13,11
2013,0,2,2.85,3.3,2.93,8
2013,1,1,2.1,3.8,3.93,10
2013,1,2,1.45,5.6,8.8,9
2013,1,0,2.46,3.4,3.48,11
2013,2,0,1.35,5.7,10.5,12
2013,1,2,5,3.8,1.85,9
2013,2,0,1.56,4.5,7.92,12
2013,0,0,1.83,3.9,5.01,10
2013,2,1,1.38,5.8,11,11
2013,3,1,4.5,3.6,2.02,12
2013,2,1,1.36,5.6,12.23,11
2013,1,1,3.47,3.15,2.65,10
2013,0,1,4.09,3.55,2.15,9
2013,0,2,1.67,3.98,6.4,8
2013,1,0,1.83,4,5,11
2013,0,0,1.65,4.59,6.2,10
2013,1,2,3.13,3.69,2.45,9
2013,1,0,1.48,5.01,9.65,11
2013,1,3,4.05,3.65,2.17,8
2013,4,0,2.5,3.5,3.2,14
2013,0,0,3.1,3.72,2.45,10
2013,2,1,1.39,5.69,9.89,11
2013,1,1,3.81,2.29,3.4,10
2013,4,0,2.7,3.25,3.1,14
2013,0,4,3.75,3.6,2.33,6
2013,1,2,3.65,3.8,2.23,9
2013,2,2,1.52,4.7,7.5,10
2013,0,2,7.4,4.9,1.6,8
2013,4,1,1.45,5.8,8.6,13
2013,0,0,4.2,4.09,1.95,10
2013,2,2,1.95,4,4.34,10
2013,3,4,9.25,5.3,1.47,9
2013,1,0,2.2,3.4,3.92,11
2013,2,0,1.7,4.09,6.3,12
2013,3,2,2.45,3.75,3.15,11
2013,1,2,1.47,5.8,7.5,9
2013,1,0,2.2,3.6,3.76,11
2013,3,1,1.5,5.09,8.6,12
2013,0,1,5.2,4,1.85,9
2013,1,1,2.45,3.5,3.64,10
2013,1,2,2.79,3.25,3.2,9
2013,2,0,1.93,3.8,4.55,12
2013,3,2,4.7,3.55,1.97,11
2013,3,0,2.52,3.85,2.9,13
2013,1,2,1.57,4.5,7.4,9
2013,1,2,1.95,4.23,4.37,9
2013,2,2,2,3.85,4.2,10
2013,3,1,1.14,10.5,29,12
2013,3,0,2.27,3.18,4,13
2013,0,1,2.9,4.2,2.65,9
2013,1,2,2.98,3.75,2.5,9
2013,2,2,2.17,3.75,3.77,10
2013,1,0,6,4.09,1.74,11
2013,0,3,1.8,4.2,5.9,7
2013,1,1,2.74,3.3,3.4,10
2013,0,1,6.5,4.8,1.6,9
2013,2,2,2.42,3.3,3.6,10
2013,1,0,1.33,6.6,15.01,11
2013,1,1,1.75,3.98,5.96,10
2013,2,1,1.83,4,5,11
2013,5,5,4.09,3.65,2.17,10
2013,1,0,1.33,7,13.98,11
2013,2,2,2.15,3.71,5.91,10
2013,2,5,3.05,4.09,2.45,7
2013,1,5,18,7.8,1.25,6
2013,1,3,2.65,3.6,2.9,8
2013,2,1,1.27,7.8,15.4,11
2013,2,0,1.67,4.4,6.5,12
2013,2,3,2.54,3.5,3.1,9
2013,0,0,2.04,3.5,5.4,10
2013,2,3,1.33,7,13,9
2013,1,2,15,7.7,1.27,9
2013,4,2,1.7,4.4,6.25,12
2013,1,2,1.87,3.9,4.9,9
2013,2,1,2.65,3.86,2.76,11
2013,1,0,2.42,3.9,3.05,11
2013,3,1,1.99,3.64,4.4,12
2013,1,2,3.03,3.4,2.7,9
2013,0,1,1.45,5.09,9.77,9
2013,2,0,1.35,6,10.5,12
2013,2,1,2.6,3.6,3,11
2013,1,1,2.04,3.75,4.2,10
2013,0,0,1.65,4.63,5.5,10
2013,2,1,2.8,3.95,2.6,11
2013,2,0,2.4,3.45,3.4,12
2013,0,2,2.7,3.7,2.94,8
2013,0,0,3.1,3.26,3,10
2013,1,3,3.8,3.5,2.25,8
2013,0,2,5.75,4.34,1.68,8
2013,3,1,2.29,3.7,3.42,12
2013,1,0,1.3,6.8,13,11
2013,0,2,3.45,3.4,2.4,8
2013,4,0,2.1,3.75,4.2,14
2013,1,2,2.25,3.73,3.45,9
2013,2,1,2,3.65,4.7,11
2013,0,0,1.6,4.3,8.69,10
2013,3,3,2.29,3.95,3.51,10
2013,1,2,2.6,3.8,3.45,9
2013,0,1,2.64,4.09,2.66,9
2013,1,3,2.54,3.7,3.05,8
2013,1,0,1.49,5.09,7.9,11
2013,4,2,1.54,4.8,7.2,12
2013,2,0,2.2,3.6,3.79,12
2013,1,1,3.6,3.7,2.29,10
2013,4,1,1.32,7.2,11.94,13
2013,4,2,1.32,7.25,13,12
2013,4,3,3.3,3.75,2.4,11
2013,2,2,2.2,3.8,3.56,10
2014,1,1,5.8,3.7,1.87,10
2014,3,1,1.18,9.8,22.73,12
2014,1,1,2.37,3.26,3.81,10
2014,0,1,3.03,3.55,2.54,9
2014,3,0,2.86,3.16,3,13
2014,4,0,1.83,3.8,5.72,14
2014,2,0,3.34,3.56,2.45,12
2014,1,0,1.7,3.95,6.85,11
2014,2,2,2.2,3.55,3.93,10
2014,6,1,2.59,3.46,3.06,15
2014,2,1,1.91,3.55,5.5,11
2014,0,2,3.2,3.3,2.7,8
2014,0,4,6.8,4.33,1.62,6
2014,3,1,1.53,4.59,8,12
2014,1,3,3.65,3.25,2.45,8
2014,0,1,3.78,3.2,2.4,9
2014,3,3,1.5,5,8,10
2014,3,2,2.45,3.41,3.9,11
2014,1,3,4,3.4,2.25,8
2014,2,0,2.29,3.4,4.09,12
2014,2,2,3.81,3.4,2.35,10
2014,1,5,2.36,3.6,3.44,6
2014,0,1,3.73,3.7,2.2,9
2014,1,0,1.53,5.2,9.76,11
2014,1,0,1.6,4,7.8,11
2014,1,4,5,3.8,2.24,7
2014,1,2,2.46,3.45,3.28,9
2014,1,2,2.9,3.35,2.82,9
2014,0,1,2.56,3.4,3.5,9
2014,2,1,3.9,3.25,2.31,11
2014,1,3,1.45,5.3,9.5,8
2014,2,0,1.77,3.9,5.96,12
2014,0,1,2.56,3.4,3.25,9
2014,2,0,1.53,4.2,9,12
2014,4,0,2.7,3.68,2.89,14
2014,0,1,14,6.9,1.3,9
2014,1,1,2.75,3.1,3.26,10
2014,1,0,1.47,4.8,10.19,11
2014,3,0,1.91,4,5,13
2014,2,1,2.46,3.32,3.45,11
2014,1,0,2.15,3.55,3.95,11
2014,2,0,2.18,3.5,4.05,12
2014,4,1,1.6,4.09,8.5,13
2014,1,1,1.22,8.19,23,10
2014,2,0,1.27,8,20,12
2014,7,0,1.11,16,36,17
2014,2,1,2.25,3.25,4.2,11
2014,2,1,1.18,9.36,23.06,11
2014,2,2,2.79,3.5,2.82,10
2014,1,3,2.92,3.4,2.72,8
2014,2,1,1.18,11,21.89,11
2014,0,1,6.73,4.05,1.85,9
2014,1,2,2.17,3.4,4.09,9
2014,2,2,2.65,3.25,3.26,10
2014,2,3,3,3.36,2.75,9
2014,3,0,2.25,3.5,4,13
2014,4,0,1.35,6.6,15,14
2014,2,1,1.35,7,14,11
2014,0,0,9.6,5,10.5,10
2014,2,2,1.95,3.7,4.65,10
2014,1,0,1.3,7.2,13.74,11
2014,2,0,1.86,5.9,5.09,12
2014,1,0,1.75,4,7.7,11
2014,1,3,5.09,3.8,2.15,8
2014,2,1,2,3.6,5.09,11
2014,2,0,2.54,3.25,3.35,12
2014,0,0,2.45,3.5,3.57,10
2014,1,2,2.54,3.4,3.45,9
2014,2,1,2.94,3.62,2.7,11
2014,3,3,1.95,3.85,4.84,10
2014,2,1,1.9,3.95,6.25,11
2014,0,1,9.19,4.53,1.53,9
2014,4,2,1.77,4.09,5.5,12
2014,2,0,2.75,3.55,2.84,12
2014,1,1,1.73,4.01,6.6,10
2014,1,1,3.35,3.5,2.5,10
2014,0,0,1.65,4.33,7,10
2014,1,0,2.54,3.42,3.4,11
2014,2,0,1.13,14,36,12
2014,1,0,1.96,4.05,4.4,11
2014,0,1,1.65,4.25,7.25,9
2014,3,1,3.25,3.45,2.5,12
2014,2,1,1.83,3.75,5.5,11
2014,0,1,3.95,3.4,2.25,9
2014,0,1,4.3,4.05,2,9
2014,2,1,5.75,3.9,1.85,11
2014,0,0,2.92,3.25,3.1,10
2014,2,0,1.7,4.25,6.4,12
2014,1,2,1.88,3.76,4.95,9
2014,0,2,3.2,3.66,2.6,8
2014,2,0,2.18,3.5,4.09,12
2014,2,1,2.68,3.35,3.25,11
2014,0,0,1.95,3.55,5.23,10
2014,1,0,2.15,3.4,4.59,11
2014,1,2,8.8,4.34,1.65,9
2014,3,0,1.4,5.4,11,13
2014,3,2,9.4,5.4,1.5,11
2014,2,1,2.45,3.55,3.4,11
2014,0,2,4.7,3.75,2.1,8
2014,2,1,2.04,3.55,5,11
2014,0,1,12,6.6,1.35,9
2014,1,0,1.8,3.95,6.4,11
2014,0,0,3.75,3.5,2.25,10
2014,5,0,1.4,5.4,12,15
2014,2,1,1.55,4.78,9.53,11
2014,0,0,2.54,3.4,3.45,10
2014,0,1,9.5,5.7,1.42,9
2014,1,1,14,6.4,1.3,10
2014,1,2,2.15,3.65,4.35,9
2014,2,2,2.05,3.8,4.6,10
2014,1,0,2.35,3.5,3.75,11
2014,0,0,3.65,3.4,2.5,10
2014,0,3,2.84,3.45,2.75,7
2014,2,0,1.22,8.5,21.01,12
2014,3,1,2.65,3.34,3.3,12
2014,1,1,2.25,3.45,3.89,10
2014,2,1,2.89,3.2,3.05,11
2014,2,0,3.59,3.86,2.3,12
2014,2,0,1.23,8.8,22,12
2014,0,1,2.05,3.5,4.6,9
2014,1,0,1.97,3.55,5.61,11
2014,4,1,1.85,4.08,5.3,13
2014,2,0,2,3.91,4.86,12
2014,4,0,1.77,4,5.3,14
2014,1,0,2.3,3.45,3.94,11
2014,1,0,3,3.4,2.65,11
2014,4,1,2.9,3.5,2.8,13
2014,2,1,3.15,3.3,2.68,11
2014,0,0,2.2,3.41,4,10
2014,0,0,2.54,3.26,3.4,10
2014,0,1,2.99,3.48,2.72,9
2014,2,4,4.5,3.5,2.08,8
2014,4,1,1.42,5,10.5,13
2014,0,0,3.44,3.2,2.59,10
2014,0,0,2.2,3.5,3.8,10
2014,2,2,2.45,3.23,3.7,10
2014,1,4,2.1,3.45,4.5,7
2014,2,1,2.42,3.2,3.94,11
2014,0,3,2.97,3.48,2.75,7
2014,2,5,3.8,3.4,2.28,7
2014,1,2,3.3,3.3,2.65,9
2014,1,2,7.8,5.24,1.6,9
2014,2,3,6.9,4.85,1.6,9
2014,1,0,2.25,3.55,3.9,11
2014,3,1,2.2,3.5,4.13,12
2014,2,2,2.32,3.4,3.7,10
2014,3,0,1.51,4.6,8.5,13
2014,3,1,1.23,8.6,19,12
2014,6,2,2.57,3.7,2.98,14
2014,2,2,1.83,3.8,5.4,10
2014,2,0,2.3,3.3,3.94,12
2014,3,1,1.46,4.8,9.5,12
2014,1,0,2.65,3.3,3.62,11
2014,0,2,2.8,3.48,2.82,8
2014,1,2,3.35,3.6,2.4,9
2014,0,1,2.4,3.7,3.25,9
2014,0,2,4.95,3.5,2.02,8
2014,2,3,2.7,3.25,3.25,9
2014,6,2,1.32,8.3,17,14
2014,1,3,3.7,3.25,2.4,8
2014,2,0,1.4,5.6,11,12
2014,1,1,2.06,3.53,4.75,10
2014,2,1,2.05,3.6,4.4,11
2014,2,0,1.15,12.1,28.76,12
2014,0,1,2.86,3.68,2.7,9
2014,2,0,1.2,8.8,23,12
2014,3,1,1.88,4.1,4.65,12
2014,1,1,2.45,3.26,4,10
2014,0,0,3.37,3.45,2.45,10
2014,0,0,6.1,4,1.73,10
2014,2,2,5,3.8,1.95,10
2014,1,1,4.34,3.45,2.15,10
2014,4,2,1.32,6,13,12
2014,0,3,2.7,3.6,2.9,7
2014,2,2,5,4.1,1.81,10
2014,1,3,6.01,4.2,1.75,8
2014,1,2,2.22,3.6,4.1,9
2014,2,0,1.5,4.6,9,12
2014,1,0,3.75,3.55,2.45,11
2014,1,1,3.1,3.15,2.81,10
2014,1,0,1.87,3.67,5.67,11
2014,1,1,2.25,3.55,3.75,10
2014,0,0,1.95,3.45,6.15,10
2014,3,2,1.22,10.2,24,11
2014,1,1,2.75,3.47,2.9,10
2014,1,1,1.57,4.5,7.6,10
2014,3,1,2.98,3.5,2.63,12
2014,0,0,2.02,3.7,4.8,10
2014,1,0,1.42,5.3,12,11
2014,0,2,1.77,3.7,6.35,8
2014,0,3,2.6,3.2,3.3,7
2014,2,1,2.25,3.4,3.95,11
2014,2,1,2.72,3.65,2.82,11
2014,2,0,2.45,3.4,3.4,12
2014,0,0,1.83,3.95,5.9,10
2014,0,1,2.54,3.4,3.26,9
2014,1,1,1.87,3.8,5.6,10
2014,2,0,2.2,3.45,4.1,12
2014,5,0,1.97,4.05,4.95,15
2014,3,0,1.8,3.8,6.6,13
2014,2,2,3.44,3.45,2.6,10
2014,3,2,1.75,4.05,5.6,11
2014,1,3,3.4,3.6,2.4,8
2014,0,0,2.3,3.4,3.99,10
2014,1,2,1.95,3.5,5.25,9
2014,2,1,2.25,3.4,4.3,11
2014,4,1,1.42,5.4,9.6,13
2014,1,1,2.3,3.35,4,10
2014,2,1,3.15,3.3,2.9,11
2014,0,0,2.06,3.75,5,10
2014,2,2,2.57,3.35,3.7,10
2014,1,4,3.65,3.65,2.31,7
2014,0,2,4.46,3.35,2.2,8
2014,2,2,1.98,3.65,4.6,10
2014,0,2,6.7,4.2,1.7,8
2014,0,0,1.95,3.6,5.1,10
2014,2,3,1.87,3.7,5.85,9
2014,2,1,2.65,3.75,3.1,11
2014,0,2,2.06,3.8,4,8
2014,2,1,1.77,4.1,5.33,11
2014,3,0,3.54,3.7,4.2,13
2014,0,4,7.28,4.95,1.57,6
2014,2,2,2.2,3.5,4.28,10
2014,1,1,9.6,5.6,1.5,10
2014,2,0,1.75,3.75,6.7,12
2014,2,3,3.45,3.45,2.5,9
2014,2,0,1.35,6.2,13.68,12
2014,0,1,2.5,3.45,3.4,9
2014,0,4,19,8.6,1.25,6
2014,0,0,3.74,3.3,2.45,10
2014,0,1,1.76,4.2,6.8,9
2014,4,0,1.96,3.6,5.7,14
2014,3,1,1.9,3.65,5.7,12
2014,0,2,4.1,3.53,2.34,8
2014,0,7,5.1,3.8,1.99,3
2014,4,1,1.17,12,31,13
2014,0,1,4.7,3.6,2.05,9
2014,1,2,2.78,3.5,3.33,9
2014,1,2,2.48,3.25,3.8,9
2014,3,3,2.64,3.2,3.57,10
2014,0,0,1.78,3.85,5.74,10
2014,3,1,2.25,3.65,4,12
2014,0,0,2.55,3.35,3.85,10
2014,0,0,2.95,3.62,2.68,10
2014,3,1,1.43,5.4,9.8,12
2014,1,1,1.87,4.2,5.5,10
2014,2,0,2.15,3.5,4.15,12
2014,2,1,1.23,8.56,21.01,11
2014,0,2,3.92,3.4,2.48,8
2014,1,1,2.26,3.75,3.6,10
2014,4,1,2.37,3.45,3.75,13
