id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
17832,17642,17642,2008/2009,30,23-May-09,509367,6421,10212,1,0,2.3,3.2,3.25,2.2,2.85,3.35,2.1,3,3.1,2.1,3,3.2,2.2,3,3,2.1,3,3.2
19882,19694,19694,2008/2009,38,23-May-09,643186,8066,8596,0,1,2.2,3.3,3.25,2.2,3.25,2.8,2.2,3.2,2.8,2.2,3.4,3.2,2.25,3.2,3.3,2.1,3.4,3
8057,7809,7809,2008/2009,34,23-May-09,499619,8722,9911,1,1,2.1,3.4,3.4,1.95,3.3,3.5,1.9,3.5,3.6,1.91,3.4,3.25,2.1,3.4,3.4,2,3.4,3.25
21822,21518,21518,2008/2009,37,23-May-09,530668,8479,8696,0,1,2.1,3.4,3.4,2.1,3.2,3.2,2.2,3.4,3,2.1,3.2,3,2.15,3.25,3.4,2.1,3.25,3.25
17829,17642,17642,2008/2009,30,23-May-09,509364,7844,10215,3,2,2.1,3.2,3.6,2,2.9,3.45,2.1,3,3.1,2.1,3,3.2,2.1,3,3.2,2,3,3.5
21824,21518,21518,2008/2009,37,23-May-09,530670,8634,8371,0,1,2,3.5,3.6,1.9,3.35,3.6,1.9,3.5,3.5,1.73,3.4,4,1.95,3.4,3.8,1.91,3.4,3.5
19880,19694,19694,2008/2009,38,23-May-09,643184,9927,8597,1,2,2,3.3,3.75,1.8,3.35,3.9,1.85,3.1,3.6,2,3.4,3.75,2,3.2,4,1.9,3.25,3.8
19881,19694,19694,2008/2009,38,23-May-09,643185,9800,8429,0,1,1.91,3.4,4,1.9,3.3,3.55,2,3.1,3.2,2,3.4,3.75,2,3.2,4,1.9,3.25,3.8
8053,7809,7809,2008/2009,34,23-May-09,499615,10189,8226,2,3,1.83,3.75,4,1.85,3.4,3.8,1.9,3.4,3.7,1.8,3.3,3.75,1.83,3.75,4,1.8,3.5,3.75
17831,17642,17642,2008/2009,30,23-May-09,509366,7841,10213,2,1,1.83,3.2,4.2,1.7,3.15,5.1,1.75,2.7,5,1.91,3,3.75,1.7,2.9,5.3,1.75,3.1,4.5
17828,17642,17642,2008/2009,30,23-May-09,509363,9772,9807,3,1,1.8,3.6,4.5,1.65,3.4,5,1.8,3.5,3.2,1.57,3.75,4.5,1.65,3.5,4.35,1.7,3.4,4.5
8052,7809,7809,2008/2009,34,23-May-09,499614,9823,10269,2,1,1.67,4.2,4.5,1.65,4.1,4,1.7,3.7,4.5,1.67,3.6,4,1.7,4,4.33,1.65,3.8,4.3
8056,7809,7809,2008/2009,34,23-May-09,499618,9912,9904,2,2,1.62,4.33,4.75,1.6,4.5,3.95,1.6,4.4,4.5,1.62,3.5,4.5,1.67,4.2,4.5,1.57,3.75,5
5077,4769,4769,2008/2009,37,23-May-09,483528,9874,9830,2,1,1.73,3.5,5,1.75,3.35,4.3,1.8,3.2,4.4,1.83,3.4,3.5,1.91,3.4,4,1.8,3.25,4
21818,21518,21518,2008/2009,37,23-May-09,530664,8302,9783,1,0,1.67,3.75,5,1.6,3.65,4.95,1.7,3.6,4.7,1.57,3.5,5,1.7,3.6,5,1.65,3.5,5
21823,21518,21518,2008/2009,37,23-May-09,530669,8305,8388,1,0,1.67,3.75,5,1.55,3.7,5.3,1.65,3.6,5.1,1.73,3.4,4,1.7,3.6,5,1.6,3.6,5.5
5072,4769,4769,2008/2009,37,23-May-09,483523,8682,9855,1,1,1.6,3.5,6.5,1.6,3.25,6,1.6,3.5,5,1.53,3.25,6,1.67,3.4,6,1.6,3.5,5
5076,4769,4769,2008/2009,37,23-May-09,483527,9851,8689,3,1,1.57,3.6,6.5,1.5,3.5,6.6,1.5,3.5,6.3,1.5,3.5,6,1.62,3.6,6,1.55,3.6,5.5
8054,7809,7809,2008/2009,34,23-May-09,499616,8721,8697,5,1,1.4,4.5,7,1.47,4,5.9,1.45,4,7,1.44,3.75,6,1.44,4.5,6.5,1.4,4.33,6.5
5073,4769,4769,2008/2009,37,23-May-09,483524,9748,7819,3,1,1.33,5,9,1.25,5,10,1.3,4.6,7.5,1.3,4.33,8,1.36,4.5,9,1.35,4.35,7.5
5070,4769,4769,2008/2009,37,23-May-09,483521,9827,9829,1,0,1.25,5.5,13,1.2,6,10,1.27,4.6,9,1.25,4.5,10,1.25,5.5,13,1.25,5.5,8.5
10563,10257,10257,2008/2009,37,24-May-09,539925,8551,9885,0,3,8.5,4.33,1.4,8,3.75,1.4,7,4,1.45,6.5,3.6,1.44,8.5,4.33,1.4,7,4,1.4
19885,19694,19694,2008/2009,38,24-May-09,643189,9938,8548,0,3,7,4,1.5,6,4,1.45,5.4,3.8,1.45,6,4,1.53,6,4.2,1.53,6,3.9,1.5
10566,10257,10257,2008/2009,37,24-May-09,539928,9888,8535,1,1,5,4.33,1.57,5.45,3.95,1.5,5.5,3.9,1.55,5,3.5,1.57,5.5,3.8,1.6,4.33,4.5,1.5
2041,1729,1729,2008/2009,38,24-May-09,489415,8472,8455,2,3,4,3.6,1.91,3.9,3.45,1.8,3.3,3.6,2,3.75,3.6,1.91,3.75,3.5,1.95,3.75,3.4,1.91
10561,10257,10257,2008/2009,37,24-May-09,539923,8524,8540,2,2,3.25,3.2,2.25,3.1,3.05,2.2,2.9,3.5,2.2,2.8,3.2,2.2,3.1,3.25,2.3,3.1,3.25,2.1
10558,10257,10257,2008/2009,37,24-May-09,539920,9882,8600,2,2,3.1,3.3,2.25,3.1,3.1,2.2,2.9,3.5,2.2,2.75,3.2,2.25,3.1,3.4,2.25,2.9,3.25,2.2
10564,10257,10257,2008/2009,37,24-May-09,539926,8529,8636,2,1,3.2,3.2,2.3,3.35,2.85,2.2,3.3,2.9,2.3,2.88,3,2.25,3.1,3.25,2.3,3,3.2,2.2
2047,1729,1729,2008/2009,38,24-May-09,489421,8667,10260,0,1,3,3.5,2.3,2.9,3.45,2.15,2.8,3.4,2.3,2.8,3.5,2.38,3,3.4,2.3,2.8,3.6,2.25
2043,1729,1729,2008/2009,38,24-May-09,489417,10252,10261,1,0,2.3,3.4,3.1,2.25,3.4,2.75,2.3,3.5,2.6,2.25,3.4,3.1,2.25,3.4,3.1,2.2,3.4,3
2042,1729,1729,2008/2009,38,24-May-09,489416,8654,8549,2,1,2.25,3.4,3.2,2.15,3.4,2.9,2.2,3.5,2.9,2.25,3.5,3,2.3,3.4,3,2.25,3.4,2.9
10562,10257,10257,2008/2009,37,24-May-09,539924,8530,9875,3,1,2.25,3,3.5,2.3,2.65,3.45,2.1,2.9,3.8,2.25,2.88,3,2.25,3,3.4,2.1,3.1,3.4
2048,1729,1729,2008/2009,38,24-May-09,489422,8528,8462,1,0,2.1,3.4,3.5,2.05,3.2,3.3,2.1,3.25,3.4,2.1,3.4,3.4,2.1,3.25,3.6,2,3.3,3.6
2046,1729,1729,2008/2009,38,24-May-09,489420,9879,8668,0,2,2.1,3.3,3.6,2.05,3.2,3.3,2.1,3.4,3.25,2.1,3.3,3.5,2.15,3.3,3.4,2.1,3.25,3.4
19883,19694,19694,2008/2009,38,24-May-09,643187,8485,10251,2,1,1.95,3.4,3.8,1.8,3.35,3.9,1.7,3.3,4,1.91,3.5,4,1.8,3.5,4.5,1.91,3.3,3.7
2045,1729,1729,2008/2009,38,24-May-09,489419,8655,8659,0,0,1.83,3.5,4.5,1.7,3.4,4.5,1.8,3.4,4.3,1.8,3.5,4.5,1.91,3.4,4,1.8,3.4,4.33
10559,10257,10257,2008/2009,37,24-May-09,539921,8564,8686,2,3,1.8,3.4,4.75,1.8,3.2,4.15,1.9,3.4,3.7,1.73,3.2,4.33,1.8,3.4,4.8,1.73,3.4,4.33
17827,17642,17642,2008/2009,30,24-May-09,509362,9768,10214,3,1,1.67,3.5,4.75,1.75,3.35,4.25,1.6,3.4,4.6,1.5,3.6,5.5,1.57,3.4,5.2,1.57,3.5,5.5
2044,1729,1729,2008/2009,38,24-May-09,489418,8456,8559,1,0,1.73,3.6,5,1.7,3.4,4.6,1.8,3.4,4.3,1.73,3.5,5,1.75,3.5,4.8,1.67,3.5,5
21825,21518,21518,2008/2009,37,24-May-09,530671,8633,8661,1,3,1.5,4.33,6,1.45,4.05,6,1.45,4,6,1.4,4.2,6,1.53,4,6,1.5,3.75,6.5
17826,17642,17642,2008/2009,30,24-May-09,509361,9773,10264,1,1,1.5,3.6,6.5,1.45,3.7,7,1.45,3.8,5.4,1.44,3.6,6.5,1.4,3.9,6.5,1.44,3.75,6
2040,1729,1729,2008/2009,38,24-May-09,489414,8650,8586,3,1,1.53,4,6.5,1.45,3.85,6.65,1.6,3.7,5.3,1.53,4,6,1.53,4,6,1.57,3.6,6
10565,10257,10257,2008/2009,37,24-May-09,539927,9804,10233,2,3,1.4,4.5,7.5,1.4,4.15,6.5,1.35,4.7,7,1.4,3.75,7,1.4,4.5,7.5,1.4,4,6.5
2039,1729,1729,2008/2009,38,24-May-09,489413,9825,10194,4,1,1.33,5,10,1.28,4.95,8.5,1.3,4.8,9.5,1.33,5,9,1.33,4.8,9.5,1.3,4.7,10
19884,19694,19694,2008/2009,38,24-May-09,643188,9925,9860,0,0,1.22,6.5,11,1.25,5,9,1.22,4.8,9.5,1.22,6,12,1.25,6,10,1.25,5.5,10
5079,4769,4769,2008/2009,38,30-May-09,483530,7819,9827,0,1,4.75,3.5,1.75,4.9,3.65,1.6,4.7,3.2,1.7,5,3.25,1.62,5,3.5,1.73,5,3.4,1.65
21836,21518,21518,2008/2009,38,30-May-09,530683,8661,10205,2,3,3.4,3.3,2.15,3.3,3.5,1.95,3,3.5,2,3.2,3.2,2,3.2,3.4,2.2,3.1,3.2,2.2
5084,4769,4769,2008/2009,38,30-May-09,483535,9830,8583,2,1,2.8,3,2.7,2.65,3.1,2.5,2.55,3.1,2.55,2.5,3.2,2.5,2.62,3.25,2.62,2.6,3.2,2.5
5080,4769,4769,2008/2009,38,30-May-09,483531,9855,9874,0,1,3.2,2.4,3,3,2.3,3,2.95,2.1,3.3,2.8,2.3,3,3,2.5,3,2.9,2.25,3.1
21834,21518,21518,2008/2009,38,30-May-09,530681,9783,8634,1,1,2,3.6,3.4,2.15,3.5,2.85,2.2,3.3,2.85,2.1,3.4,2.8,2.1,3.6,3.2,2,3.4,3.2
5082,4769,4769,2008/2009,38,30-May-09,483533,8689,8682,1,1,2.75,2.38,3.6,2.5,2.45,3.4,2.7,2.1,3.6,2.5,2.4,3.25,3,2.5,3,2.65,2.38,3.25
5088,4769,4769,2008/2009,38,30-May-09,483539,9941,9748,0,0,2.25,3,3.6,2.35,3,2.9,2.1,2.8,3.6,2.25,2.88,3,2.3,3.2,3.1,2.25,2.9,3.1
5085,4769,4769,2008/2009,38,30-May-09,483536,9831,9746,0,0,1.62,3.4,6.5,1.65,3.3,5.3,1.65,3.3,4.9,1.62,3.5,4.5,1.6,3.6,6,1.55,3.3,6
5081,4769,4769,2008/2009,38,30-May-09,483532,8639,8481,3,2,1.45,4.33,6.5,1.45,3.8,6.8,1.4,3.9,7,1.4,4.2,6,1.44,4,8,1.45,3.75,6.5
5087,4769,4769,2008/2009,38,30-May-09,483538,9853,9873,4,0,1.45,4.33,6.5,1.38,4.1,7.5,1.4,3.9,7,1.36,4,7,1.4,4.5,8,1.4,4,7.5
5086,4769,4769,2008/2009,38,30-May-09,483537,9847,9829,0,0,1.44,4.33,7,1.4,4,7.3,1.4,3.7,7.5,1.4,3.75,7,1.4,4.5,8,1.4,3.8,7
5083,4769,4769,2008/2009,38,30-May-09,483534,8592,9851,4,0,1.45,4.2,7.5,1.44,4.1,6.1,1.5,3.6,6.2,1.44,4,5.5,1.5,4,7,1.5,3.75,6
21828,21518,21518,2008/2009,38,30-May-09,530674,10267,8315,2,0,1.36,4.75,8.5,1.3,4.8,8,1.35,4.2,7.5,1.3,4.33,8,1.36,4.8,8,1.3,4.5,8.5
21829,21518,21518,2008/2009,38,30-May-09,530675,9906,9865,3,0,1.25,5.25,13,1.22,5.5,10,1.3,4.4,8.5,1.2,5,11,1.29,5.25,10,1.2,5.5,12
21833,21518,21518,2008/2009,38,31-May-09,530680,8388,8302,0,2,4.2,3.6,1.83,3.9,3.25,1.85,3.6,3.2,1.9,3.5,3.2,1.91,4,3.6,1.85,3.75,3.3,1.85
21832,21518,21518,2008/2009,38,31-May-09,530679,8696,8305,1,1,3.3,3.3,2.15,3.45,3.2,2,3.4,2.9,2.1,3.2,3.2,2,3.2,3.25,2.25,3.2,3.25,2.1
10571,10257,10257,2008/2009,38,31-May-09,539933,8535,8564,0,2,2.5,3.1,2.88,2.48,3.1,2.65,2.4,3.1,2.7,2.25,3,2.88,2.4,3.3,2.9,2.5,3.2,2.6
10575,10257,10257,2008/2009,38,31-May-09,539937,8690,8551,1,1,2.25,3,3.4,2.3,2.85,3.15,2.2,3.1,3,2.1,3.2,3,2.25,3.2,3.25,2.2,3,3.2
21830,21518,21518,2008/2009,38,31-May-09,530676,8558,9864,3,0,1.91,3.6,3.8,1.85,3.35,3.8,1.9,3.2,3.6,1.83,3.2,3.75,1.85,3.6,4,1.85,3.4,3.75
21837,21518,21518,2008/2009,38,31-May-09,530684,8603,10281,1,1,1.83,3.6,4.2,1.75,3.3,4.4,1.75,3.4,4,1.73,3.2,4.33,1.83,3.6,4.2,1.8,3.4,4
21835,21518,21518,2008/2009,38,31-May-09,530682,8371,8633,2,1,1.7,4,4.33,1.7,3.8,3.95,1.7,3.6,3.9,1.73,3.6,3.75,1.7,4.2,4.2,1.7,3.75,4
10569,10257,10257,2008/2009,38,31-May-09,539931,8600,8529,6,2,1.75,3.6,4.5,1.8,3.25,4.1,1.75,3.3,4.2,1.73,3.2,4.33,1.8,3.5,4.5,1.8,3.3,4.5
10576,10257,10257,2008/2009,38,31-May-09,539938,8686,9804,3,2,1.65,4.2,4.5,,,,,,,1.73,3.5,3.75,1.62,4.33,4.6,1.6,3.4,5
10570,10257,10257,2008/2009,38,31-May-09,539932,8540,9882,2,2,1.8,3.1,5,1.7,3.25,4.8,1.9,3.2,3.6,1.73,3.2,4.33,1.8,3.3,4.8,1.8,3.25,4.35
10574,10257,10257,2008/2009,38,31-May-09,539936,9875,8533,3,0,1.62,3.75,5.5,1.62,3.5,5,1.65,3.5,4.5,1.62,3.25,5,1.73,3.5,5,1.62,3.4,5
10568,10257,10257,2008/2009,38,31-May-09,539930,8636,8524,4,3,1.44,4,8,1.4,3.65,8.75,1.4,3.7,7,1.4,3.75,7,1.4,4.2,9,1.45,3.75,7
10573,10257,10257,2008/2009,38,31-May-09,539935,9885,8543,2,0,1.36,4.5,8,1.32,4.5,8,1.35,4.2,7.5,1.33,4,8,1.36,4.5,9,1.33,4.35,8.5
21831,21518,21518,2008/2009,38,31-May-09,530677,9869,8479,2,1,1.33,5,8.5,1.35,4.7,6.8,1.3,4.7,8,1.29,4.5,8,1.33,5,8.5,1.3,4.5,8.5
10567,10257,10257,2008/2009,38,31-May-09,539929,10233,9888,4,1,1.33,4.5,10,1.32,4.15,9.5,1.4,4,6.5,1.25,4.5,10,1.33,4.8,9.5,1.35,4.35,8.5
10572,10257,10257,2008/2009,38,31-May-09,539934,9857,8530,3,1,1.3,4.75,12,1.3,4.35,9.5,,,,1.2,5,11,1.3,4.8,11,1.3,4.5,8.5
13588,13274,13274,2009/2010,1,31-Jul-09,662550,10228,9803,0,0,1.5,4.2,6.5,1.42,3.85,7.5,1.45,3.8,6.2,1.44,3.75,6,1.36,4,7,1.4,3.75,7.5
307,1,1,2009/2010,1,31-Jul-09,665318,9985,9997,2,2,1.22,6,13,1.2,5.5,10.5,1.2,5,10,1.17,5.5,12,1.2,5,11,1.2,5.5,12
13583,13274,13274,2009/2010,1,1-Aug-09,662251,9791,10229,3,2,7.5,4.2,1.44,6.75,3.75,1.45,6,3.6,1.5,5.5,3.6,1.5,6,3.75,1.44,6,3.6,1.5
311,1,1,2009/2010,1,1-Aug-09,665323,8571,8635,0,2,5.75,3.6,1.57,5.5,3.5,1.55,5,3.7,1.5,5.5,3.5,1.53,5,3.6,1.53,5.5,3.6,1.57
13582,13274,13274,2009/2010,1,1-Aug-09,662250,8614,8611,0,2,5.5,3.8,1.62,5.4,3.4,1.6,5.2,3.4,1.6,4.5,3.5,1.62,4.8,3.6,1.57,5,3.5,1.62
313,1,1,2009/2010,1,1-Aug-09,665325,9999,9993,1,1,2.9,3.3,2.25,2.55,3.3,2.45,2.3,3.1,2.6,2.6,3.2,2.37,2.5,3.25,2.4,2.55,3.25,2.5
13581,13274,13274,2009/2010,1,1-Aug-09,662249,10219,9908,0,1,3,3.4,2.3,3,3.2,2.2,2.9,3.2,2.2,2.7,3.25,2.25,2.75,3.4,2.15,2.6,3.25,2.4
13580,13274,13274,2009/2010,1,1-Aug-09,662248,8525,8277,3,1,2.9,3.3,2.4,2.45,3.35,2.55,2.6,3.2,2.4,2.38,3.2,2.6,2.5,3.4,2.3,2.62,3.2,2.38
312,1,1,2009/2010,1,1-Aug-09,665324,8203,10001,4,1,2.3,3.3,2.8,2.3,3.25,2.7,2.2,3.1,2.8,2.25,3.25,2.7,2.25,3.25,2.7,2.3,3.2,2.8
310,1,1,2009/2010,1,1-Aug-09,665322,9994,10000,1,1,2.3,3.3,2.88,2.05,3.25,3.15,2,3.2,3.1,2.2,3.2,2.8,2,3.3,3.1,2,3.25,3.4
13587,13274,13274,2009/2010,1,2-Aug-09,662255,8674,8593,0,2,3.75,3.4,2,3.4,3.25,2,3.5,3.3,1.9,3.2,3.2,2,3,3.4,2,3.4,3.3,1.95
309,1,1,2009/2010,1,2-Aug-09,665321,9984,9991,1,3,2.88,3.3,2.25,2.75,3.3,2.25,2.4,3.1,2.5,2.7,3.25,2.25,2.5,3.25,2.4,2.62,3.25,2.4
13586,13274,13274,2009/2010,1,2-Aug-09,662254,10217,9761,1,2,3.1,3.3,2.3,2.75,3.3,2.3,2.7,3.1,2.4,2.6,3.2,2.38,2.6,3.4,2.25,2.75,3.25,2.3
308,1,1,2009/2010,1,2-Aug-09,665320,9986,8342,1,2,2.5,3.25,2.6,2.6,3.3,2.4,2.6,3.1,2.3,2.4,3.2,2.5,2.5,3.25,2.4,2.8,3.25,2.3
13585,13274,13274,2009/2010,1,2-Aug-09,662253,10235,8464,2,0,1.62,3.75,5.5,1.6,3.5,5.15,1.55,3.5,5.5,1.62,3.5,4.5,1.57,3.6,4.8,1.62,3.5,5
13584,13274,13274,2009/2010,1,2-Aug-09,662252,8640,9839,3,3,1.17,6.5,19,1.15,7.4,10,1.15,6.5,12,1.14,6,12,1.1,7,15,1.11,6.5,17
390,1,1,2009/2010,2,7-Aug-09,665333,9993,9985,1,1,3.6,3.3,2,3.75,3.25,1.9,3.5,3.2,1.85,3.2,3.2,2,3.2,3.2,2,3.6,3.3,1.91
13681,13274,13274,2009/2010,2,7-Aug-09,662258,8464,10228,4,1,2.5,3.4,2.65,2.5,3.3,2.5,2.6,3.2,2.4,2.4,3.25,2.5,2.5,3.25,2.4,2.4,3.3,2.6
8115,7809,7809,2009/2010,1,7-Aug-09,674260,8721,10269,2,0,1.95,3.5,3.75,1.95,3.3,3.5,2,3.3,3.6,2,3.4,3.75,1.95,3.5,3.75,1.95,3.4,3.4
13682,13274,13274,2009/2010,2,7-Aug-09,662259,10229,8614,2,0,1.25,5.75,11,1.25,5,10,1.2,5,10,1.17,5.5,12,1.22,5,9.5,1.25,5,10
5151,4769,4769,2009/2010,1,8-Aug-09,653869,9855,8592,0,2,4.75,3.1,1.91,4.75,3.25,1.7,4,3.25,1.9,3.75,3,1.91,4,3.1,1.8,3.75,3.1,1.91
8123,7809,7809,2009/2010,1,8-Aug-09,674271,8226,9823,1,1,4.2,3.4,1.91,3.75,3.45,1.85,3.7,3.4,1.9,3.75,3.3,1.8,3.75,3.3,1.8,4,3.2,1.85
8122,7809,7809,2009/2010,1,8-Aug-09,674270,9905,8178,2,2,3.8,3.4,2,3.55,3.25,1.95,3.35,3.3,2.1,3.2,3.2,2,3,3.3,2.05,3.6,3.4,1.9
5152,4769,4769,2009/2010,1,8-Aug-09,653876,8682,9748,2,2,3.75,3.1,2.1,3.8,3,2,3.45,3.2,2.1,3.5,3,2,3.4,3.1,1.95,3.6,3,2
8120,7809,7809,2009/2010,1,8-Aug-09,674268,8165,10189,1,2,3.5,3.3,2.1,3.3,3.25,2.05,3.1,3.3,2.2,2.88,3.3,2.1,3.1,3.3,2,3.1,3.3,2.1
5155,4769,4769,2009/2010,1,8-Aug-09,653883,10249,9847,1,1,3.5,3,2.25,3.25,2.95,2.2,3.2,3,2.3,3,2.9,2.25,3,2.88,2.25,3.2,2.9,2.25
13680,13274,13274,2009/2010,2,8-Aug-09,662257,9803,8674,1,1,2.63,3.25,2.5,2.6,3.25,2.45,2.6,3.2,2.4,2.38,3.2,2.6,2.6,3.3,2.3,2.62,3.25,2.4
387,1,1,2009/2010,2,8-Aug-09,665329,10000,9987,2,2,2.2,3.3,3.25,2.25,3.15,2.95,2.3,3.2,2.5,2.1,3.4,2.88,2.3,3.2,2.62,2.1,3.3,3.1
5154,4769,4769,2009/2010,1,8-Aug-09,653881,9829,9941,1,0,2.3,3,3.4,2.2,2.9,3.3,2.2,3,3.4,2.2,2.8,3.2,2.25,2.88,3,2.38,2.9,3
386,1,1,2009/2010,2,8-Aug-09,665328,9997,9986,0,0,2.1,3.3,3.5,2.1,3.25,3.15,2.3,3.2,2.5,2.2,3.2,2.8,2.1,3.2,3,2.1,3.25,3.2
5158,4769,4769,2009/2010,1,8-Aug-09,653891,9873,8481,1,3,2.2,2.9,3.75,2.2,2.9,3.3,2.2,3.1,3.3,2.25,2.9,3,2.25,2.88,3,2.1,2.9,3.6
5149,4769,4769,2009/2010,1,8-Aug-09,653865,8583,9874,0,1,2,3,4.33,2,3.2,3.45,1.9,3.2,4.1,1.91,3,3.75,2,3,3.4,2,3,3.75
5157,4769,4769,2009/2010,1,8-Aug-09,653889,9853,9831,0,2,1.91,3.2,4.33,1.9,3.2,3.8,1.9,3.2,4.1,1.91,3,3.75,1.91,3,3.75,1.9,3,4.2
8118,7809,7809,2009/2010,1,8-Aug-09,674266,8177,9904,1,0,1.8,3.5,4.5,1.8,3.4,4,1.8,3.4,4.3,1.73,3.4,4,1.7,3.3,4.2,1.8,3.4,4
389,1,1,2009/2010,2,8-Aug-09,665332,10001,8571,1,1,1.75,3.5,4.75,1.75,3.35,4.3,1.6,3.4,4.6,1.73,3.2,4.33,1.73,3.4,4,1.7,3.5,4.33
8116,7809,7809,2009/2010,1,8-Aug-09,674264,9789,8722,1,0,1.62,3.75,5.5,1.65,3.5,4.8,1.65,3.6,5.1,1.67,3.3,4.5,1.62,3.3,5,1.67,3.4,5
5156,4769,4769,2009/2010,1,8-Aug-09,653888,9851,4170,3,0,1.53,3.6,7.5,1.5,3.4,7,1.5,3.8,6.7,1.5,3.5,6,1.44,3.6,6.5,1.5,3.6,6.5
8117,7809,7809,2009/2010,1,8-Aug-09,674265,8697,9810,2,3,1.4,4.5,8,1.4,4.15,7,1.45,4,7,1.36,4,7,1.4,3.75,7,1.44,4,6.5
385,1,1,2009/2010,2,8-Aug-09,665327,8635,9984,3,2,1.3,5,10,1.25,5,10,1.25,4.5,9,1.22,5,10,1.25,5,8,1.29,5,9
13679,13274,13274,2009/2010,2,8-Aug-09,662256,8593,10219,4,1,1.17,5.75,15,1.15,6.5,12.5,1.17,5.5,11,1.17,5.5,12,1.12,6.5,12,1.14,6.5,15
8119,7809,7809,2009/2010,1,9-Aug-09,674267,8358,9790,1,1,3.6,3.4,2,3.55,3.3,1.95,3.35,3.3,2.1,3.4,3.25,1.91,3.25,3.3,1.95,3.4,3.25,2
13683,13274,13274,2009/2010,2,9-Aug-09,662260,8277,10235,0,0,2.8,3.25,2.3,3.1,3.3,2.1,2.9,3.2,2.2,2.4,3.25,2.5,2.62,3.3,2.25,2.7,3.25,2.38
13684,13274,13274,2009/2010,2,9-Aug-09,662261,8611,8640,1,1,2.55,3.25,2.55,2.45,3.15,2.65,2.5,3.2,2.5,2.38,3.2,2.6,2.4,3.25,2.5,2.5,3.3,2.5
8121,7809,7809,2009/2010,1,9-Aug-09,674269,9911,9788,3,3,2.2,3.3,3.25,2.15,3.3,3.05,2.1,3.3,3.35,2.1,3.3,2.88,2.2,3.2,2.8,2.15,3.3,3
13687,13274,13274,2009/2010,2,9-Aug-09,662264,9839,10217,2,2,1.75,3.5,4.2,1.75,3.4,4.25,1.85,3.3,3.4,1.8,3.25,3.75,1.7,3.5,4,1.75,3.5,4.2
5153,4769,4769,2009/2010,1,9-Aug-09,653879,8639,8689,1,2,1.67,3.3,5.5,1.75,3.3,4.35,1.65,3.4,5.5,1.73,3.1,4.5,1.67,3.1,5,1.67,3.25,4.75
13685,13274,13274,2009/2010,2,9-Aug-09,662262,9908,8525,1,0,1.53,3.75,5.75,1.55,3.65,5.5,1.6,3.4,4.6,1.62,3.5,4.5,1.5,3.4,6,1.53,3.75,5.5
13686,13274,13274,2009/2010,2,9-Aug-09,662263,9761,9791,0,0,1.53,3.5,6,1.55,3.6,5.5,1.55,3.5,4.8,1.57,3.5,5,1.5,3.6,5.5,1.57,3.6,5.5
5150,4769,4769,2009/2010,1,9-Aug-09,653866,9827,8588,4,1,1.5,3.5,7,1.45,3.75,6.8,1.55,3.7,6,1.5,3.5,6,1.4,3.75,7,1.44,3.6,7.5
384,1,1,2009/2010,2,9-Aug-09,665326,8342,9994,2,0,1.5,3.6,7,1.5,3.6,6.4,1.45,3.8,5.4,1.5,3.5,6,1.44,3.75,6,1.5,3.6,6.5
388,1,1,2009/2010,2,9-Aug-09,665330,9991,8203,2,1,1.44,3.75,7.5,1.45,3.8,6.3,1.45,3.8,5.4,1.44,3.75,6,1.44,3.75,6,1.44,3.75,7
17886,17642,17642,2009/2010,1,14-Aug-09,686102,6421,9807,0,0,2.1,3.2,3.75,1.8,3.3,4.1,1.9,3.1,3.8,1.83,3.2,3.75,1.91,3.1,3.6,1.9,3.1,3.75
13781,13274,13274,2009/2010,3,15-Aug-09,662268,10217,8611,0,1,8,3.8,1.5,6.2,3.8,1.45,5,3.7,1.5,5.5,3.6,1.5,6,3.75,1.44,6.5,3.5,1.5
467,1,1,2009/2010,3,15-Aug-09,665341,9999,9985,1,5,7,4,1.5,6.5,3.5,1.5,4.8,3.5,1.55,6,3.75,1.44,5.5,3.4,1.53,6,3.5,1.5
13779,13274,13274,2009/2010,3,15-Aug-09,662266,10219,10229,0,6,7,4,1.5,6.25,3.75,1.48,5.2,3.9,1.45,5.5,3.6,1.5,6,3.75,1.44,6.5,3.5,1.5
19924,19694,19694,2009/2010,1,15-Aug-09,658733,8485,9925,1,3,5,3.75,1.67,5,3.5,1.6,4.6,3.4,1.6,5.5,3.5,1.53,5,3.5,1.57,5.5,3.5,1.6
8220,7809,7809,2009/2010,2,15-Aug-09,674278,8722,8721,1,3,4.75,3.6,1.73,4.15,3.3,1.8,4,3.4,1.85,3.6,3.3,1.83,3.75,3.3,1.8,4,3.4,1.8
5267,4769,4769,2009/2010,2,15-Aug-09,653909,9874,9827,2,3,4,3.25,2,4.1,3.3,1.8,3.6,3.1,2.1,3.6,3.1,1.91,3.5,3.1,1.95,3.75,3.2,1.9
17888,17642,17642,2009/2010,1,15-Aug-09,686104,10214,9768,1,1,3.6,3.25,2.1,3.6,3.2,1.95,3.6,3,2,3.5,3.2,1.91,3.1,3.1,2.1,3.25,3.1,2.1
2114,1729,1729,2009/2010,1,15-Aug-09,658578,8655,8456,0,2,3.6,3.25,2.1,3.4,3.15,2,3.2,3.2,2.2,3,3.2,2.1,3.5,3.2,2.15,3.25,3.2,2.2
